Name	CUTOS	CUTOT	CUTOU	CUTOW	CUTOX	CWYAU
Pp3c13_17100V3.3	43.2483	38.6707	48.8656	29.9323	24.1868	16.8272
Pp3c5_6120V3.3	0.091508	1.54455	0	1.58191	0.649056	0
Pp3c4_4180V3.1	0	0	0	0	0	0
Pp3c5_22740V3.4	0.182556	0.741723	0	1.77243	3.9858	0
Pp3c5_20100V3.1	46.7462	40.88	48.3264	54.8102	51.3463	29.7076
Pp3c23_7327V3.1	0	0	0	0	0	0
Pp3c5_7370V3.1	3.50337	3.19722	4.2335	3.54832	3.61929	2.04901
Pp3c5_23269V3.1	0.086138	0.055654	0.161535	0	0.096031	0.65316
Pp3c27_5700V3.1	0	0	0	0	0	0
Pp3c5_23050V3.4	0	0	1.67721	0	0	0
Pp3c5_2520V3.3	0	0.481338	0	0	0	0
Pp3c5_2520V3.2	0	0	0.155801	0.630157	0.508014	0
Pp3c19_4580V3.10	0	0	0	0	0	0
Pp3c5_5380V3.3	1.37538	0	0	0	0	0.317657
Pp3c7_11860V3.2	1.38521	2.26589	1.34582	0.906275	1.27647	1.1917
Pp3c10_4840V3.1	0	0	0	0	0	0
Pp3c6_27050V3.3	1.05747	0.800512	0.929203	1.66844	1.92267	0.297815
Pp3c5_28870V3.1	3.41942	3.02889	5.84966	4.55398	5.42329	0.438372
jgi|MorGBAus27b_1|422131|fgenesh1_pg.2_#_496	0	0	0.174828	0	0	0.511217
Pp3c5_28140V3.1	668.741	687.617	650.951	329.144	211.26	635.577
Pp3c5_7640V3.1	0	0	0	0	0	0.098414
Pp3c5_7600V3.1	24.4157	23.4391	22.8997	31.3678	22.0531	12.4224
Pp3c5_19320V3.1	4.57081	2.61506	2.96271	5.95992	4.99167	0.959856
Pp3c17_23380V3.4	0	1.62401	2.48903	2.05051	1.21109	5.9117
Pp3c5_1950V3.1	2.15294	2.26329	2.34688	2.02232	2.13122	1.51026
Pp3c5_25980V3.1	5.6714	4.43995	5.35787	5.73581	8.11373	3.03053
Pp3c5_18590V3.2	0	0	0	0	0	0
Pp3c1_860V3.6	0	0	0	0	0	0
Pp3c5_8970V3.2	0.633049	1.11339	1.33635	1.28323	0.899969	0.282882
Pp3c5_10560V3.1	22.4585	24.663	25.9055	17.033	18.9977	12.367
Pp3c4_3800V3.5	0	2.99031	0	0	0	5.47094
Pp3c5_12740V3.1	2.34274	2.40153	3.73323	3.63196	3.66633	0.835945
Pp3c5_17200V3.1	6.27565	4.61187	7.11861	5.75829	4.64211	4.03044
Pp3c2_6220V3.4	0	0.254322	0.066294	0.231341	0.30051	0
Pp3c15_11258V3.1	4.22914	3.02373	4.00245	6.17176	20.2275	5.09567
Pp3c5_18660V3.6	20.2223	11.4525	11.1645	22.1631	4.60795	0
jgi|MorGBAus27b_1|246769|CE246768_2642	0	0	0.023365	0	0	0.029457
Pp3c5_18660V3.1	10.4629	11.7735	16.4413	7.54929	15.6583	3.13695
Pp3c5_4210V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|447684|fgenesh1_kg.10_#_671_#_TRINITY_DN2850_c0_g1_i1	0	0.15054	0.11689	0	0	0
jgi|MorGBAus27b_1|466201|fgenesh1_kg.44_#_36_#_TRINITY_DN7039_c2_g9_i1	0	0	0	0	0	0
Pp3c5_15000V3.2	0.206383	0	0	0	0	0
Pp3c5_23880V3.2	2.69355	1.81475	1.856	0	1.95555	2.80462
jgi|MorGBAus27b_1|429295|fgenesh1_pg.30_#_95	0	0.015343	0.012448	0	0	0.0911
Pp3c5_23880V3.3	0.92674	2.65132	1.7912	3.09529	0	0
Pp3c21_11830V3.1	2.46637	2.3961	2.63469	2.5127	2.34915	2.08005
Pp3c27_8730V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|250418|CE250417_451	0	0	0.219586	0	0	0.038265
Pp3c5_2740V3.2	0	0	0.331531	0	0	0.426895
Pp3c5_18790V3.1	68.9664	58.5641	53.971	55.7099	47.3505	17.4572
Pp3c5_17461V3.1	0.328881	0	0	0	0	0
Pp3c18_20430V3.1	0.271745	0.274735	0.33532	0.102821	0.214357	0.279446
Pp3c5_710V3.1	0	0	0	0	0	0
Pp3c7_23690V3.1	45.957	43.1166	43.778	41.67	39.829	40.8788
jgi|MorGBAus27b_1|434099|fgenesh1_kg.1_#_1949_#_TRINITY_DN6428_c1_g1_i1	0	0.032382	0.137271	0	0.075747	0.091459
jgi|MorGBAus27b_1|465588|fgenesh1_kg.41_#_228_#_TRINITY_DN6576_c1_g3_i1	0	0.09419	0	0	0	0.276456
jgi|MorGBAus27b_1|496925|gm1.4725_g	0	0.278348	0.400906	0	0.490892	2.03675
Pp3c4_19130V3.1	0	0.015492	0.027597	0.024979	0	0
Pp3c5_19810V3.1	0	0	0	0	0	0
Pp3c5_13560V3.1	9.88472	9.85122	10.0355	15.1252	12.6664	11.6027
Pp3c5_12980V3.1	3.73312	3.09909	3.06936	1.79932	1.75883	1.88598
Pp3c12_16150V3.1	50.1908	54.1559	52.9942	43.1101	36.9198	52.9457
Pp3c5_19540V3.1	1.13299	0.852466	1.03944	1.28268	1.49933	0.550713
Pp3c5_9700V3.1	4.98509	1.6471	5.01703	15.4754	11.3013	3.47412
Pp3c5_27020V3.2	4.74534	4.43354	0	0	0	5.76422
Pp3c16_14150V3.1	83.5313	84.6598	74.2735	20.937	28.853	42.347
Pp3c5_4400V3.1	0	0	0	0	0	0
Pp3c3_34560V3.2	3.61606	6.08695	5.65416	6.70615	5.3524	1.65283
Pp3c4_12310V3.1	0	0.128779	0	0	0.112714	0
Pp3c5_20650V3.1	9.80576	9.59564	10.7924	17.715	17.6223	4.70188
Pp3c2_19700V3.1	31.1369	25.9169	31.773	59.2487	44.4028	24.3831
jgi|MorGBAus27b_1|477652|fgenesh1_pm.5_#_61	0	0	0.011623	0	0	0
Pp3c5_13600V3.1	10.7655	9.69613	12.6406	13.7814	13.0106	14.1119
jgi|MorGBAus27b_1|245754|CE245753_581	0	0.092389	0.058682	0	0	0.043337
Pp3c13_2370V3.3	4.30488	4.13287	5.14926	4.32883	3.88418	1.21663
Pp3c5_3030V3.1	12.0025	12.8339	14.5281	16.2232	17.1313	14.5178
jgi|MorGBAus27b_1|432990|fgenesh1_kg.1_#_840_#_TRINITY_DN6695_c0_g1_i2	0	0.031207	0.218684	0.014594	0	0.044232
Pp3c5_6020V3.1	0	0	0	0	0	0
Pp3c5_23700V3.1	8.28816	8.35066	9.98344	7.57245	8.05833	5.96392
Pp3c22_6800V3.1	5.93005	5.03202	6.02233	6.91054	4.30921	1.55854
Pp3c5_26930V3.1	5.82079	4.41691	6.25606	7.28914	9.44672	3.45246
Pp3c6_13360V3.1	3.95198	3.77404	4.7828	5.43845	6.49592	3.08724
Pp3c5_24590V3.4	0	0	0.221937	0.776783	0	0
Pp3c13_6200V3.1	11.5951	11.2358	13.3953	11.7323	13.1981	11.021
jgi|MorGBAus27b_1|427832|fgenesh1_pg.20_#_68	0.027025	0.189081	0.171173	0.022772	0	0.241503
Pp3c5_14050V3.1	0	0	0	0	0.523079	0
Pp3c5_26150V3.5	0	0	0	0	0.751375	0.4569
Pp3c5_26150V3.1	0.668329	1.1166	1.38248	1.1637	0	0.093218
Pp3c17_20140V3.1	8.68746	7.71027	8.51799	7.31181	8.38913	5.73258
Pp3c5_5130V3.1	0	0	0	0	1.30414	0.64674
Pp3c20_22019V3.1	0	0	0	0	0	0
Pp3c5_5130V3.2	0.396097	0.326733	0.289066	0.628492	0.35872	0
Pp3c5_25780V3.3	3.96366	17.2217	0.775318	0	10.8395	14.0043
Pp3c1_9830V3.1	11.044	9.83538	11.1995	12.2337	14.2336	12.9471
Pp3c5_16220V3.2	0	0	0	0	0.822679	0
Pp3c5_16220V3.1	1.31208	2.43888	1.71342	1.37778	1.22981	0.794756
Pp3c5_7700V3.1	0	0	0	0	0	0
Pp3c26_10450V3.1	0	0	0	0	0	0
Pp3c3_11530V3.1	0	0	0	0.023618	0	0
Pp3c16_20530V3.1	0	0	0	0	0	0
Pp3c5_8730V3.1	1.30095	1.54442	1.25776	2.43298	2.1364	0.886655
Pp3c17_2830V3.1	0	0	0	0	0	0
Pp3c5_12260V3.5	0.814078	0.323347	0.527523	0	0	0
Pp3c14_3350V3.1	0	0.839023	0	0	0.154541	0
Pp3c5_2290V3.1	0	0	0	0	0	0
Pp3s1147_12V3.1	13.1128	17.8755	17.1333	27.4992	20.3802	19.891
Pp3c25_3920V3.1	0.488268	1.72718	1.651	2.05136	6.48216	3.05283
Pp3c5_8450V3.1	15.7636	18.8992	16.5246	9.93335	5.55418	16.9864
Pp3c5_4070V3.1	25.9976	23.7581	30.8902	31.5497	20.6595	20.5447
Pp3c24_16920V3.2	6.20882	5.56496	8.49476	8.48145	6.3489	6.29215
Pp3c5_19718V3.1	0	0.147328	0.162054	0	1.40363	0
Pp3c13_1090V3.7	0	0	0	0	0	0
Pp3c4_30010V3.1	0.359174	0.224649	0.448901	0.464608	0.584869	0.234481
jgi|MorGBAus27b_1|472608|fgenesh1_kg.67_#_35_#_TRINITY_DN2749_c0_g1_i1	0	0.027037	0.349312	0	0	0.185307
Pp3c5_21051V3.1	1.72903	1.4688	2.08792	2.33829	2.3659	0.864491
Pp3c5_19709V3.1	0.788094	0	0.189594	0.589598	2.17961	0
Pp3c8_11590V3.3	0.685719	0	0.261884	0	0	0.440464
Pp3c5_14300V3.6	0	0	0	0	0	0
Pp3c5_26610V3.1	1.74004	0.525109	2.25473	2.20179	2.2099	0
Pp3c5_6360V3.2	1.38392	1.05949	1.29252	0	0	4.3155
Pp3c5_20560V3.1	0.693639	0.55603	0.587341	1.57008	1.01816	0.321688
jgi|MorGBAus27b_1|398762|estExt_Genewise1.C_5_t10154	0.021041	0.076495	0.082124	0	0	0.039859
Pp3c5_24630V3.1	5.32295	3.61693	4.5594	8.15107	10.2099	3.37302
Pp3c5_7010V3.2	0	0	0	0	0	0
Pp3c7_6520V3.1	5.83284	5.55797	6.07412	4.79669	5.82925	1.82455
Pp3c5_7060V3.6	1.16933	0.949275	0.526809	0.644899	0.548271	0.398037
Pp3c5_10620V3.2	0.568497	0	0	0	0	1.50403
Pp3c5_2304V3.1	5.18473	4.82179	4.85561	5.78912	6.96264	1.75163
Pp3c5_15620V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|114924|CE114923_632	0	0.046355	0.099138	0	0	0.056637
Pp3c5_9070V3.1	0	0	0	0	0	0
Pp3c5_9070V3.5	0.270686	0.310454	0.11314	0.512424	0.557368	0
Pp3c5_15800V3.2	0	0	0	0	0	0
Pp3c9_16990V3.1	0	0	0	0	0	0
Pp3c5_28760V3.1	0	0	0	0	0	0
Pp3c5_1990V3.3	0	0.85431	3.79445	1.03763	4.69173	0
Pp3c5_21480V3.1	75.8055	77.518	59.667	98.1127	116.358	98.1827
Pp3c5_29140V3.1	0	0	0	0	0	0
Pp3c5_13820V3.1	6.96295	10.3696	13.5035	5.09266	3.39566	13.6073
Pp3c6_18680V3.1	0.033591	0.04059	0	0.021348	0.088938	0.02105
jgi|MorGBAus27b_1|437175|fgenesh1_kg.3_#_743_#_TRINITY_DN6203_c0_g1_i2	0.198269	2.03041	2.00601	0	0	3.19779
Pp3c5_13820V3.5	16.6286	12.541	11.766	23.9363	20.4922	3.35462
Pp3c3_24830V3.4	0.373482	0.07605	0.328144	1.29994	0.810685	0.195903
Pp3c13_19960V3.2	4.15795	3.96101	5.12164	3.61523	1.60741	2.13263
Pp3c22_80V3.1	0	0	0	0	0	0
Pp3c5_10300V3.2	7.81891	7.62295	7.79605	6.77517	7.14569	0.633379
Pp3c17_21060V3.1	0	0	0	0	0	0
Pp3c5_21160V3.1	110.222	96.6006	123.964	67.0943	41.3317	24.0761
Pp3c5_6470V3.8	24.3931	23.1415	27.0687	26.822	9.08062	25.9977
Pp3c5_103V3.2	1.33162	4.14441	12.7938	2.24452	1.84621	3.21727
Pp3c22_110V3.1	6.61672	12.0783	6.32009	15.3358	9.82453	8.7443
Pp3c1_31610V3.3	0	0	0	0	0.334848	0
jgi|MorGBAus27b_1|499780|gm1.7580_g	0.08683	1.92328	2.78184	0	0	2.64202
Pp3c5_22130V3.2	0	0	0	0	0	0
Pp3c5_22130V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|384356|e_gw1.9.133.1	0	0	0.140831	0	0	0.037043
Pp3c5_22091V3.1	1.30074	1.15313	0.879251	1.88449	1.85876	0.634573
jgi|MorGBAus27b_1|290405|CE290404_1257	0.083027	0.367641	0	0	0	0.442482
Pp3c5_12200V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|498368|gm1.6168_g	0	0	0	0	0	0
Pp3c5_23790V3.1	4.80642	3.21522	3.46257	9.88783	7.25067	0.431232
Pp3c5_11130V3.1	0.956894	0.853281	1.27606	0.876991	0.921436	1.74236
Pp3c10_13010V3.1	60.536	72.9433	75.8725	51.2076	67.9493	68.4701
Pp3c5_15520V3.1	12.6347	11.3866	13.3194	12.4238	11.5119	4.06106
Pp3c5_14440V3.1	3.9398	3.24636	4.4621	3.03075	2.96272	2.03006
Pp3c4_23210V3.1	3.10985	2.15019	2.31151	3.17121	1.75946	1.50831
Pp3c12_26140V3.1	6.28785	4.93347	4.83829	4.08651	5.78674	0.674117
Pp3c5_14360V3.2	0.069391	0.5147	0.348549	0.275845	0.129448	0.699666
Pp3c23_9910V3.1	0	0	0	0	0	0.224794
Pp3c8_14840V3.1	0.183524	0.182487	0	0	0	0
Pp3c5_3550V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|457223|fgenesh1_kg.23_#_483_#_TRINITY_DN14045_c0_g1_i1	0.066833	0.592172	1.36566	0	0.143284	1.84516
Pp3c5_23820V3.8	21.8581	19.9893	24.3745	19.7471	22.4275	2.14101
Pp3c5_1160V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|499976|gm1.7776_g	0	0	0.061956	0	0	0.026736
Pp3c5_630V3.1	0.428945	0.646375	0.603909	1.75581	1.55111	0.873972
Pp3c5_2110V3.1	0	0	0	0.673188	0.492298	0
Pp3c15_16700V3.1	244.114	231.269	242.4	442.021	378.466	377.173
Pp3c23_14120V3.1	0.069202	0.042321	0.168297	0.174214	0.12993	0.044789
Pp3c8_19209V3.1	1.07427	0	0.552202	0.104132	0.546623	0.388968
Pp3c18_8720V3.4	0	0	0	0	0	0
jgi|MorGBAus27b_1|519325|MIX14315_410_99	0.022912	0.451858	0.26678	0	0	0.499678
Pp3c5_16470V3.3	8.83551	8.30912	2.24919	5.21629	1.4526	15.98
Pp3c24_9060V3.4	0	0.91998	0	0	0	0
Pp3c14_24840V3.1	11.8681	10.9677	11.7245	20.1714	20.021	8.18081
Pp3c2_16400V3.1	7.05527	6.26562	9.46068	11.4466	10.1325	5.2428
Pp3c12_1510V3.2	0	0	0	0	0	0
Pp3c5_23790V3.2	0	0	0	1.31997	0	2.42041
Pp3c8_8870V3.1	0	0	0	0	0	0
Pp3c5_27020V3.1	9.73586	9.43844	14.2027	12.5724	14.3778	5.26479
Pp3c5_21930V3.5	3.16322	2.1191	0	3.29763	2.91362	0.341611
Pp3c3_35860V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|100393|CE100392_12341	0	0.08495	0	0	0	0.077428
Pp3c5_21930V3.2	4.08674	2.09678	2.9959	2.54146	0	0
Pp3c5_18360V3.1	0.407295	0.096227	1.10299	1.89251	1.35495	2.59664
Pp3c5_12660V3.1	14.9498	11.5182	29.7147	26.9239	40.832	16.6711
Pp3c19_7491V3.1	0	0	0	0	0	0
Pp3c5_19200V3.5	4.2067	4.37521	5.016	3.89581	3.83862	0.602144
Pp3c5_6580V3.2	19.1748	14.4543	16.7972	24.1688	18.3915	6.58281
jgi|MorGBAus27b_1|380459|e_gw1.3.470.1	0	0	0.701338	0	0	1.59907
Pp3c3_22050V3.1	1.22235	1.12885	1.09972	1.95366	1.79731	0.605164
Pp3c5_9120V3.2	0	0	0	0	0	0
jgi|MorGBAus27b_1|465367|fgenesh1_kg.41_#_7_#_TRINITY_DN8411_c0_g1_i1	0	0	0	0	0	0
Pp3c5_6180V3.1	0	0	0.587588	0	0	0
Pp3c5_6180V3.4	0.417114	0.5608	0.388129	0.638826	0.492597	0.329436
jgi|MorGBAus27b_1|451157|fgenesh1_kg.14_#_458_#_TRINITY_DN44_c0_g1_i1	0	0	0.019149	0	0	0.024713
Pp3c5_14580V3.1	0	0	0	0	0	0
jgi|MorGBAus27b_1|477054|fgenesh1_pm.2_#_24	0	0.041366	0.032923	0	0	0
Pp3c5_1060V3.3	1.47595	0.974065	0	0.427057	0.73023	0.884114
Pp3c12_11150V3.1	0.737416	0.346488	1.19338	1.44502	2.2959	0.574237
Pp3c5_1060V3.4	0	0	0	0	0	0
Pp3c5_4790V3.1	67.6747	74.9484	45.0265	70.1793	71.1304	59.0272
jgi|MorGBAus27b_1|13453|CE13452_1681	0	0.015304	0.049107	0	0.026837	0.032047
Pp3c5_4790V3.4	14.9549	7.91425	11.921	11.7777	9.60551	14.2531
Pp3c5_11180V3.2	0.647748	0.624565	0	1.59766	0	2.25194
Pp3c5_2690V3.1	103.875	105.365	126.967	45.1155	44.8543	112.094
Pp3c5_5670V3.2	0.158072	0.185962	0.462992	0	0.94621	0.937566
Pp3c6_16250V3.1	1.28831	2.9483	3.26472	3.79012	3.53088	0
Pp3c5_25800V3.1	5.18855	4.24591	6.11947	9.05561	7.31037	3.20785
Pp3c5_12530V3.1	0.731098	0.970448	0	0.212933	0.620752	0.316964
Pp3c24_3660V3.2	0.408068	1.15729	1.94408	4.86486	0	2.38357
Pp3c5_16200V3.3	0	0	0	0	0	0.662356
Pp3c23_19210V3.1	8.52165	7.85094	8.61578	8.2311	6.88913	4.51446
Pp3c2_16330V3.1	1.24326	1.55679	0.726185	1.75478	1.82459	0
Pp3c5_3400V3.2	1.20155	0	0	0	0	1.52431
Pp3c4_2410V3.1	0	0	0.524125	0.20492	0.131465	0.467268
Pp3c5_22400V3.3	1.31564	0	1.69913	2.79099	1.43476	0
Pp3c7_10110V3.3	0.678174	2.63998	1.3412	1.83022	0.842839	0.434013
Pp3c5_22400V3.1	61.5064	59.422	61.255	53.7225	51.0745	43.1849
Pp3c5_20740V3.1	3.33851	3.21348	3.78939	3.99392	4.17992	1.54978
Pp3c5_2300V3.1	0	0	0	0	0	0
Pp3c5_2670V3.1	1.8575	1.51762	1.72399	2.18893	2.08429	0.536313
jgi|MorGBAus27b_1|501372|gm1.9172_g	0	0.051573	0	0	0	0
Pp3c5_16730V3.13	1.56266	0.489975	1.21099	2.25652	1.28668	0.444409
Pp3c8_7200V3.1	14.9188	12.4782	12.4067	16.0466	11.6316	6.09375
Pp3c11_4620V3.1	0	0	0	1.11601	0	4.45307
Pp3c5_10720V3.1	13.3172	15.9686	15.334	10.7793	10.696	11.0626
Pp3c9_15080V3.3	0.653246	1.01169	0.52365	0.646923	0.860235	0.32172
Pp3c5_1690V3.1	3.32347	3.71236	4.39086	4.79566	5.52335	1.84122
jgi|MorGBAus27b_1|451930|fgenesh1_kg.15_#_464_#_TRINITY_DN550_c0_g2_i1	0	0.048755	0.07719	0	0.042776	0.207623
jgi|MorGBAus27b_1|460053|fgenesh1_kg.29_#_263_#_TRINITY_DN1331_c0_g1_i1	0	0	0	0	0	0
jgi|MorGBAus27b_1|521417|MIX16407_813_94	0	0	0.30329	0.2034	0	0.099383
Pp3c27_70V3.2	0.472502	0	0.365573	0	0.163197	0.079948
Pp3c7_7230V3.4	0	0	0	0.52038	0.240615	0
jgi|MorGBAus27b_1|3650|CE3649_143	0	0	0.27947	0	0	0
Pp3c27_3230V3.1	2.24228	1.71176	2.7494	3.7658	4.45919	2.60137
Pp3c23_4310V3.1	13.5825	12.6759	14.0827	17.5929	13.2992	5.06889
Pp3c27_5100V3.1	21.7381	21.7003	24.6343	26.0367	28.8925	17.5024
Pp3c5_21500V3.1	0.0268	0.166064	0.155756	0.133552	0.204112	0.035949
Pp3c4_9910V3.1	37.1641	38.228	36.9446	30.5181	21.5729	8.16791
Pp3c24_11970V3.1	9.75862	6.61306	9.23964	10.3762	10.2983	3.20289
Pp3c27_3300V3.3	7.67694	8.0072	8.36809	8.28898	8.61927	2.47652
Pp3c7_26110V3.1	11.6266	8.63591	12.224	14.4655	14.6753	5.21873
Pp3c27_5830V3.1	0	0	0	0	0	0
Pp3c3_15300V3.1	18.6492	18.6925	20.0199	19.0834	17.5995	7.8063
Pp3c27_7270V3.1	1.30022	0.123206	0.510681	0	0	0.567474
Pp3c27_3290V3.2	0	0	0	0.156166	1.05651	0
Pp3c27_2750V3.1	0	0	0	0.392057	0	0
Pp3c3_37840V3.1	0	0	0	0	0	0
Pp3c27_4800V3.1	0	0	0	0	0	0
Pp3c27_3390V3.8	2.05135	1.58943	1.80441	1.48429	0	0.974981
Pp3c4_6870V3.5	0	0	0	0	0	0
Pp3c27_5846V3.1	0	0	0.113389	0	0	0
Pp3c27_6900V3.1	0.848181	0.715042	0.732649	0	0.65781	0
Pp3c27_3930V3.1	0	0	0	0	0	0
Pp3c12_1910V3.1	3.09625	5.17163	3.78343	6.15151	7.06467	7.55692
Pp3c21_12310V3.1	19.2042	14.7573	18.0761	26.3858	18.959	6.87994
Pp3c27_7380V3.3	0.469878	0	0.60816	0	0.776126	1.03381
Pp3c10_8000V3.1	4.04743	2.02676	6.13847	8.64475	6.22961	1.46065
Pp3c27_3420V3.1	0	0	0	0	0	0
Pp3c27_2271V3.1	0.213607	0.779196	1.32791	0.365469	0.548224	0.747751
Pp3c27_6380V3.1	2.19225	4.01305	2.56277	11.0324	16.2981	6.26408
Pp3c27_7540V3.1	0	0	0	0	0	0
Pp3c2_17370V3.2	2.99326	3.5582	3.90894	4.07334	2.32906	1.41734
jgi|MorGBAus27b_1|430839|fgenesh1_pg.48_#_9	0	0.119501	0.161032	0.027945	0	0.294277
Pp3c27_1720V3.2	2.95379	1.92604	2.88293	2.98491	2.96349	0.305778
Pp3c27_440V3.6	0	0	0	0	0	0
Pp3c8_6100V3.1	0.089858	0.773855	0.417759	0	0.101589	0.388876
Pp3c26_12570V3.1	3.23957	2.23032	3.41706	6.19498	3.98846	1.54838
Pp3c27_6070V3.1	0.603429	0.586692	1.26095	1.49002	2.56198	0.568146
Pp3c5_18830V3.5	0	1.0796	0	0	0	0.136635
Pp3c5_13340V3.1	10.3457	6.48655	8.50487	14.7003	13.7679	5.40437
jgi|MorGBAus27b_1|404474|estExt_Genewise1.C_240130	0.244677	0.263161	0.225385	0	0	0.862406
Pp3c27_1700V3.1	20.6761	19.1361	20.014	19.0854	15.6618	11.6363
Pp3c27_5400V3.2	9.34904	8.87927	7.59062	6.43667	7.69	9.40764
Pp3c27_7830V3.1	3.93729	3.53553	4.18607	4.61683	4.50008	2.28693
Pp3c27_1601V3.1	0	0	0	0	0	0
Pp3c13_19760V3.1	4.77861	5.7501	4.43998	5.82428	6.15442	3.79517
Pp3c27_2170V3.2	0	0	0	0	0	0
Pp3c5_5010V3.1	7.26242	10.8673	9.76417	5.14635	5.99349	8.35773
Pp3c24_19890V3.1	5.23732	5.24914	5.79133	8.01516	5.32648	2.51441
Pp3c14_16170V3.1	7.72767	7.03351	8.35453	7.93884	7.46032	4.13071
Pp3c6_25409V3.1	0	0	0	0	0	0
Pp3c2_13600V3.1	1.07553	0.855669	1.23084	0.478259	0.970719	1.12453
Pp3c27_6220V3.1	5.12781	3.62519	4.2025	5.5838	5.73648	1.95152
Pp3c27_8810V3.2	0	0.185431	0.458279	0	0	0.608145
Pp3c27_8070V3.1	0	0	0	0	0	0
Pp3c27_4780V3.2	0	0	0	0	0	4.60119
Pp3c27_5980V3.1	62.2964	58.844	52.9546	30.9941	24.2655	46.1805
jgi|MorGBAus27b_1|403564|estExt_Genewise1.C_190034	0	0.101148	0.07296	0	0	0.18562
Pp3c4_27790V3.1	3.90516	3.88312	3.99915	2.91571	2.95616	1.59121
Pp3c8_3810V3.6	39.12	44.0134	37.2127	22.723	18.1068	30.7405
Pp3c27_2590V3.1	30.8994	28.9572	32.6177	28.8795	27.6369	19.0347
Pp3c27_4400V3.1	2.18252	0	0.496749	1.08036	0	0
Pp3c27_3010V3.1	8.1257	7.41982	8.59859	9.1109	8.497	3.86396
Pp3c23_4600V3.1	87.8516	92.3411	82.8701	58.1465	44.2226	49.4513
Pp3c27_3810V3.1	18.9096	22.0874	26.0849	14.084	17.3594	21.6465
Pp3c1_7460V3.1	7.04355	7.32556	7.87467	8.1421	7.82954	3.91439
jgi|MorGBAus27b_1|2524|CE2523_4896	0	0.106657	0.085806	0	0	0.194718
jgi|MorGBAus27b_1|460725|fgenesh1_kg.30_#_579_#_TRINITY_DN2777_c0_g1_i1	0	0	0.041485	0	0	0.042107
Pp3c27_2940V3.2	2.61382	1.21765	2.97637	2.38349	1.71728	1.80648
Pp3c3_5520V3.1	3.40971	2.97323	4.03833	4.76365	4.87161	2.00538
Pp3c24_16410V3.3	0	0	0	0	0	0
Pp3c27_4050V3.1	24.4939	25.3188	28.7258	26.6227	25.0613	26.2295
Pp3c5_21920V3.1	45.7683	50.8023	54.9937	45.8559	45.9842	37.2771
Pp3c27_3090V3.2	13.9122	9.90663	5.65532	7.7641	5.59985	3.99088
Pp3c12_21270V3.9	9.7825	7.04676	0.66401	2.75527	4.7589	0
Pp3c27_2450V3.2	0.753806	0.247958	0.361197	0.625063	0.396431	0
Pp3c2_6840V3.1	0	0	0	0	0	0
Pp3c27_7150V3.2	0.151954	0	0	0	0	0.319377
Pp3c17_13700V3.1	10.8964	10.7945	11.9594	12.8697	10.2268	5.78426
Pp3c27_7150V3.3	0	0.038777	0	0.087868	0	0
Pp3c25_8654V3.1	0.139243	0	0	0	0	0
Pp3c1_32260V3.2	3.99206	4.14342	3.81446	6.11438	5.21066	2.25354
Pp3c14_1550V3.1	27.5984	29.1263	28.5561	24.2986	19.646	19.7285
Pp3c27_4280V3.1	50.4562	66.7876	88.4745	72.0852	117.118	74.1387
Pp3c21_5560V3.5	24.9762	19.9685	22.7195	20.9592	16.9204	2.29495
Pp3c27_1890V3.1	10.8789	8.94556	9.21028	9.50686	5.47788	4.57882
Pp3c27_3570V3.1	138.042	99.5412	136.949	219.875	183.224	68.4142
Pp3c27_4900V3.8	0	0	0	0	0	0
Pp3c26_6470V3.1	20.7054	14.0902	17.8771	26.6401	17.0096	7.70746
Pp3c27_4900V3.5	0	0	0	0	0	0
jgi|MorGBAus27b_1|380544|e_gw1.3.310.1	0	0	0.217236	0	0	0.121105
jgi|MorGBAus27b_1|389035|e_gw1.23.184.1	0	0.258267	0.31318	0	0.093719	0.468355
Pp3c27_4900V3.3	0	0.235089	0	0	0	0
Pp3c27_4900V3.1	0	0.121134	0.508617	0	0	0.117073
Pp3c20_13310V3.1	0.387136	1.09284	0.769356	0.2773	0.446821	0.018134
Pp3c27_3614V3.1	0	0	0	0	0	0.162268
Pp3c27_5460V3.1	1.31021	1.04107	1.30972	0.654454	0.837587	0.834831
Pp3c27_2290V3.1	5.33445	3.90157	4.51964	5.58598	4.24913	2.10716
Pp3c4_20970V3.1	1.63145	1.87385	1.9319	2.09893	0	1.23857
Pp3c8_10920V3.1	2.46688	2.57332	2.33317	3.00559	2.31167	1.26259
Pp3c27_7560V3.1	11.0043	13.0678	10.8189	8.15525	7.61298	4.55324
Pp3c9_15980V3.2	1.46512	0.205072	0	0	0	0
Pp3c27_2770V3.2	3.45105	2.71758	7.96056	10.586	2.10835	3.56059
Pp3c26_4770V3.2	2.00565	1.34583	0.615193	0.585173	2.51972	0.339521
Pp3c27_6840V3.1	10.6328	16.8358	8.06461	12.0185	16.6435	11.237
