Name	CUTON	CUTOO	CUTOP
Pp3c16_16980V3.1	26.4835	31.2742	30.7622
Pp3c16_20923V3.14	0.304755	0.740422	0.03841
Pp3c16_20923V3.11	0.060407	0	0
Pp3c16_20923V3.8	0	0	0
Pp3c16_20923V3.1	3.46256	4.25688	3.27167
Pp3c16_19390V3.1	0	0	0
Pp3c16_18970V3.3	0	0	10.0885
Pp3c16_18970V3.1	6.89238	5.34872	6.74606
Pp3c16_14340V3.4	0.603992	0	0
Pp3c16_21960V3.1	0	0	0
Pp3c16_19900V3.5	0	0	0
Pp3c16_12500V3.1	0.123282	0.947183	2.58283
Pp3c16_12200V3.2	1.18103	1.13473	4.49286
Pp3c16_8920V3.1	5.86889	3.84895	3.19108
Pp3c16_6230V3.1	62.6565	70.7656	46.5084
Pp3c16_550V3.1	28.2527	24.8299	37.3603
Pp3c16_8580V3.1	2.39264	2.07024	3.03431
Pp3c16_18590V3.1	186.094	245.861	256.03
Pp3c16_16250V3.1	0.75237	0.418264	0.762705
Pp3c16_11580V3.1	0	0	0
Pp3c16_12820V3.7	0	0	0
Pp3c16_6660V3.3	0.063355	0.185048	0.042421
Pp3c16_6660V3.2	0	0	0
Pp3c16_8680V3.4	2.10433	1.47355	5.0428
Pp3c16_2270V3.1	1.28134	0.850315	2.41284
Pp3c16_2270V3.2	1.7005	1.50704	1.02499
Pp3c16_1700V3.1	0	0	0
Pp3c16_8111V3.1	5.92412	5.58056	2.48141
Pp3c16_11930V3.1	0.751133	0.546612	0.961382
Pp3c16_17440V3.2	0	0	0
Pp3c16_17440V3.1	8.23131	7.47747	8.88499
Pp3c16_2790V3.1	0	0	0
Pp3c16_50V3.1	0.630285	0.56964	0.52215
Pp3c16_5780V3.4	0.660731	1.60537	2.99968
Pp3c16_5780V3.2	0.565959	0.271423	0
Pp3c16_19830V3.1	7.26173	5.89738	7.80802
Pp3c16_4240V3.2	0	0	0
Pp3c16_10039V3.1	23.6393	21.9815	14.7822
Pp3c16_570V3.1	0	0	0
Pp3s169_150V3.1	0	0	0
Pp3c16_16550V3.2	0.350249	2.02215	0
Pp3c16_5950V3.1	0	0.368691	0.292433
Pp3c16_7690V3.1	0	0	0
Pp3c16_6810V3.1	0	0	0
Pp3c16_9937V3.1	0	0	0
Pp3c16_7500V3.1	0	0	0.195566
Pp3c16_12600V3.2	0	0.256485	0
Pp3c16_12600V3.1	11.8066	10.873	11.2036
Pp3c16_9979V3.1	0	0	0
Pp3c16_17020V3.3	0	0	0
Pp3c16_17020V3.1	0	0	0
Pp3c16_15220V3.1	282.702	260.046	257.788
Pp3c16_12830V3.1	0	0	0
Pp3c16_18970V3.2	5.93257	4.9739	0
Pp3c16_1350V3.1	26.2765	29.3932	25.8532
Pp3c16_18250V3.1	0	0	0
Pp3c16_10360V3.1	0	0.187216	0.173737
Pp3c16_23620V3.1	0.306361	0.659123	6.81351
Pp3c16_18890V3.1	6.20417	4.68993	7.43521
Pp3c16_22689V3.1	0.478204	1.17969	0.962045
Pp3c16_1100V3.1	0	0	5.71433
Pp3c16_720V3.1	0	0	0
Pp3c16_11790V3.1	7.78913	9.36809	6.14539
Pp3c16_10290V3.1	112.81	114.76	116.53
Pp3c16_23210V3.1	0	0	0
Pp3c16_13480V3.1	0	0.530681	0
Pp3c16_13690V3.2	0	0	0
Pp3c16_20760V3.1	39.6763	32.936	38.0537
Pp3c16_6330V3.2	2.05904	1.7814	1.02355
Pp3c16_7650V3.2	0.143655	0.075091	0.130801
Pp3c16_9130V3.1	0	0	0
Pp3c16_7260V3.1	0	0	0
Pp3c16_20280V3.2	2.15453	1.9221	2.92194
Pp3c16_20280V3.3	3.12841	1.32834	0
Pp3c16_12940V3.3	0	6.84105	31.0298
Pp3c16_12940V3.1	59.5001	60.9431	48.3002
Pp3c16_19170V3.2	0.49559	0.784678	0.71944
Pp3c16_19950V3.1	2.05555	1.66596	2.33343
Pp3c16_22640V3.1	1.98664	1.87118	1.83239
Pp3c16_21800V3.1	9.42032	9.37381	8.60379
Pp3c16_18310V3.1	3.30166	3.00383	1.18582
Pp3c16_26030V3.1	0	0	0
Pp3c16_16960V3.1	38.7946	35.6128	58.2715
Pp3c16_18870V3.3	3.51999	0.444583	0.760857
Pp3c16_11600V3.1	0	0	0.051712
Pp3c16_2770V3.1	3.69006	6.16024	3.81893
Pp3c16_150V3.3	0	0	0
Pp3c16_150V3.1	0	0	0
Pp3c16_8150V3.1	0	0.172293	0
Pp3c16_8150V3.3	0.329279	0	0
Pp3c16_2720V3.3	0.337966	0.232362	0.367371
Pp3c16_2720V3.1	0	0	0
Pp3c16_3080V3.1	53.954	51.1814	58.5482
Pp3c16_14720V3.1	0	0	0
Pp3c16_23970V3.1	7.01094	5.42813	5.36196
Pp3c16_21350V3.1	9.49646	8.53227	10.5353
Pp3c16_4060V3.2	0	0	0
Pp3c16_11171V3.2	55.1579	69.3924	73.1587
Pp3c16_11171V3.1	0	0	0
Pp3c16_8740V3.1	4.76028	3.91996	4.86093
Pp3c16_15980V3.1	12.3344	8.46758	8.17273
Pp3c16_17429V3.1	1.94572	1.74765	0.381947
Pp3c16_8460V3.1	0.045572	0	0
Pp3c16_19821V3.1	0	0.180633	0
Pp3c16_18090V3.1	14.8312	12.3327	15.0275
Pp3c16_11690V3.1	0.164576	0	0
Pp3c16_18940V3.1	0.071064	0	0.023657
Pp3c16_13180V3.1	627.431	512.219	730.626
Pp3c16_11160V3.1	0.240354	0.239396	0.67934
Pp3c16_13851V3.1	0.572501	0.394594	0.558841
Pp3c16_18972V3.1	0.543741	0.299631	0
Pp3c16_10640V3.1	116.427	213.6	322.786
Pp3c16_12160V3.1	0	0	0
Pp3c16_12580V3.1	0	0	0
Pp3c16_18710V3.1	41.0034	36.1987	35.715
Pp3c16_23230V3.1	9.38616	7.29043	6.92233
Pp3c16_16680V3.1	1.98057	1.569	2.78514
Pp3c16_3220V3.1	0.629029	0.655336	0.533888
Pp3c16_8650V3.3	1.45598	1.71452	1.36401
Pp3c16_1620V3.5	0	0	0
Pp3c16_1620V3.1	0	0	0
Pp3c16_2157V3.1	0.323772	0.063992	0
Pp3c16_10739V3.1	0	0	0
Pp3c16_4500V3.1	0	0	0
Pp3c16_17170V3.2	0	0	0
Pp3c16_17170V3.1	0	0	0
Pp3c16_3300V3.4	0	0	0.147967
Pp3c16_3300V3.21	1.68485	2.30221	0
Pp3c16_3300V3.23	0	0	0
Pp3c16_3300V3.24	0.286121	0	0
Pp3c16_3300V3.25	0	2.46899	0
Pp3c16_3300V3.13	0	0	0
Pp3c16_3300V3.3	1.55617	1.80585	0
Pp3c16_8470V3.1	12.1676	7.95184	6.4751
Pp3c16_7990V3.5	0.601794	0.647971	0.362043
Pp3c16_10840V3.1	2.22599	3.11631	5.34893
Pp3c16_4710V3.1	0.103353	0.028196	0.027441
Pp3c16_18660V3.1	4.57481	3.30596	3.22283
Pp3c16_11480V3.1	0	0	0
Pp3c16_13440V3.1	0.335038	1.02133	2.51269
Pp3c16_2680V3.2	0.109857	0	0
Pp3c16_21290V3.2	27.4436	33.3943	22.3762
Pp3c16_12850V3.1	0	0	0
Pp3c16_24530V3.1	41.6337	37.9847	47.0731
Pp3c16_17790V3.1	13.7802	13.7716	11.0896
Pp3c16_4800V3.1	13.0469	12.7055	15.8811
Pp3c16_18610V3.1	2.88557	0	32.6472
Pp3c16_7930V3.2	11.2921	8.57049	12.1578
Pp3c16_25090V3.1	7.42652	23.8021	34.0967
Pp3c16_12660V3.1	9.06481	9.55265	9.61945
Pp3c16_2050V3.1	0	0.374433	0
Pp3c16_21730V3.1	0	0	0
Pp3c16_21250V3.1	107.599	86.8632	92.1782
Pp3c16_21720V3.1	0	0	0
Pp3c16_19110V3.2	0	0	0
Pp3c16_19110V3.1	1.98784	1.18578	1.19814
Pp3c16_8790V3.1	1.9291	2.14761	1.77049
Pp3c16_9310V3.1	2.50257	2.36222	1.43661
Pp3c16_13269V3.1	0	0.404665	0
Pp3c16_12520V3.1	8.69025	9.11764	6.29328
Pp3c16_2040V3.1	8.37764	14.5414	19.4083
Pp3c16_10870V3.7	0	0	0
Pp3c16_10870V3.6	0	0.01907	0
Pp3c16_10870V3.4	0	0	0
Pp3c16_16820V3.1	10.1064	8.97994	13.7705
Pp3c16_3350V3.1	0	0.167732	0
Pp3c16_16820V3.4	6.01469	4.9632	5.72847
Pp3c16_4930V3.5	1.05364	0	0
Pp3c16_4930V3.3	0	0	0.696921
Pp3c16_4930V3.7	0	0.176703	0
Pp3c16_4930V3.8	0	0	0
Pp3c16_4930V3.9	0.26276	0	0
Pp3c16_15780V3.1	15.2994	14.1839	12.1412
Pp3c16_2090V3.1	316.568	316.916	334.883
Pp3c16_2090V3.2	47.5735	49.787	17.2236
Pp3c16_23100V3.1	0.133594	0.031622	0.415838
Pp3c16_10790V3.3	0.107056	0.08319	0
Pp3c16_13150V3.1	1.08296	0.670625	0.594553
Pp3c16_13150V3.2	1.81025	1.19143	1.64621
Pp3c16_8260V3.1	34.9421	31.0717	23.1228
Pp3c16_17530V3.4	0	0.398221	0
Pp3c16_17530V3.1	6.00549	4.23067	1.90309
Pp3c16_23880V3.1	3.66893	3.80584	4.29962
Pp3c16_14280V3.1	0	0	0
Pp3c16_17550V3.1	1.38426	0.829202	1.01618
Pp3c16_8321V3.1	0	0	0
Pp3c16_1640V3.1	17.8911	13.5617	20.0178
Pp3c16_24350V3.1	55.1402	42.8333	34.3399
Pp3c16_25160V3.1	0	0	0
Pp3c16_680V3.2	0	0	1.54606
Pp3c16_14330V3.1	0.379177	0.308892	0.346183
Pp3c16_6070V3.1	0	0	0
Pp3c16_6070V3.2	0	0	0
Pp3c16_22490V3.4	0	2.64544	0
Pp3c16_22490V3.1	8.80433	6.62003	6.96964
Pp3c16_17510V3.1	1.5292	1.80378	3.08766
Pp3c16_2310V3.1	4.25052	3.58131	3.09773
Pp3c16_16060V3.1	11.4683	9.77131	9.83561
Pp3c16_16040V3.4	0	41.1512	275.553
Pp3c16_16040V3.2	0	0	0
Pp3c16_16040V3.1	511.383	438.866	313.62
Pp3c16_22410V3.2	0.144327	0.359783	0
Pp3c16_15000V3.1	8.89801	7.19095	10.377
Pp3c16_5790V3.1	13.395	12.6406	15.4784
Pp3c16_15440V3.1	0	0	0.738839
Pp3c16_15440V3.9	1.13577	0	0
Pp3c16_4590V3.1	1.18241	3.34701	1.54436
Pp3c16_23010V3.1	0	0	0
Pp3c16_2140V3.1	2.42766	2.04089	1.7126
Pp3c16_1230V3.4	2.25324	1.00475	0.154799
Pp3c16_2424V3.1	0	0	0
Pp3c16_80V3.1	0.566579	0.391874	0.871074
Pp3c16_19690V3.1	67.3228	63.1754	83.141
Pp3c16_10100V3.1	32.1605	37.0409	47.865
Pp3c16_6190V3.2	0.014837	0.009942	0.091719
Pp3c16_6190V3.1	0	0	0
Pp3c16_13700V3.1	43.227	73.4085	105.521
Pp3c16_5840V3.1	21.1249	23.4767	36.6883
Pp3c16_5980V3.1	0	0	0
Pp3c16_3280V3.2	15.8273	17.7781	13.6801
Pp3c16_9860V3.1	0.166673	0.063569	0.342097
Pp3c16_24260V3.5	2.966	2.85037	4.39392
Pp3c16_24260V3.1	3.75327	2.20304	2.20377
Pp3c16_2080V3.1	75.9452	71.8412	68.497
Pp3c16_10130V3.1	1.24441	1.0483	0.706281
Pp3c16_17680V3.1	2.92127	1.9255	0.738236
Pp3c16_14380V3.1	3.30852	3.00006	0
Pp3c16_23490V3.1	0.272328	0.158486	0.190591
Pp3c16_16240V3.1	6.90989	7.23932	6.41812
Pp3c16_5410V3.1	58.3545	48.8687	43.5765
Pp3c16_14110V3.3	0.544574	0.676439	0.091247
Pp3c16_14110V3.1	5.39779	4.81416	4.94983
Pp3c16_10310V3.3	0	0	0
Pp3c16_10310V3.2	0	0	0
Pp3c16_10310V3.1	0	0	0
Pp3c16_6060V3.1	0	0.052954	0.026284
Pp3c16_9230V3.9	0	0.512979	0.49286
Pp3c16_23780V3.2	0.182048	1.3115	0
Pp3c16_23780V3.1	893.452	910.278	787.347
Pp3c16_1990V3.1	4.40522	3.25478	2.6351
Pp3c16_26095V3.1	0	0	0
Pp3c16_11060V3.1	11.5247	10.2261	12.0882
Pp3c16_4640V3.1	5.47112	3.7406	4.56758
Pp3c16_12360V3.1	0.75237	1.46368	0.635587
Pp3c16_15960V3.6	0	0	0
Pp3c16_15960V3.4	0	0	0.289709
Pp3c16_23860V3.1	0	0	0
Pp3c16_20070V3.1	262.002	246.168	287.935
Pp3c16_16320V3.1	6.27855	5.44324	2.07801
Pp3c16_3150V3.1	5.45243	5.46768	3.69148
Pp3c16_860V3.1	0	0	0
Pp3c16_18000V3.1	0	0	0
Pp3c16_18000V3.2	0	0	0
Pp3c16_18000V3.3	0.075786	0	0.826899
Pp3c16_13650V3.1	0	0	0
Pp3c16_4900V3.1	4.17447	0	0
Pp3c16_17850V3.1	0	0.497033	0
Pp3c16_6460V3.1	68.4499	70.5149	70.3226
Pp3c16_11830V3.9	0	0	1.11257
Pp3c16_11830V3.5	1.92707	2.24466	4.25428
Pp3c16_8201V3.1	0	0	0
Pp3c16_11140V3.1	0.016426	0	0
Pp3c16_8850V3.1	58.5975	67.9151	66.4713
Pp3c16_24250V3.6	0	0.124607	0
Pp3c16_24250V3.1	1.15449	1.08194	0.454506
Pp3c16_12560V3.1	0	0	0
Pp3c16_3380V3.1	0.131464	0.246654	1.31365
Pp3c16_20641V3.1	50.3695	48.3648	29.9051
Pp3c16_18460V3.3	0	0	2.93574
Pp3c16_18460V3.5	0	0	0
Pp3c16_18460V3.6	4.77089	1.63209	8.55643
Pp3c16_18460V3.10	1.29312	0	0.073845
Pp3c16_17110V3.1	0.329572	1.36784	0.545064
Pp3c16_18460V3.17	7.05058	10.7187	6.15508
Pp3c16_4400V3.1	30.5498	32.7624	23.6773
Pp3c16_9549V3.1	0.699033	0.370056	0.69111
Pp3c16_9400V3.1	42.0969	45.2569	45.3296
Pp3c16_9070V3.1	10.4637	7.5735	11.5175
Pp3c16_2061V3.1	0.166493	0	0
Pp3c16_8200V3.1	0	0	0
Pp3c16_7870V3.1	0	1.86782	3.66757
Pp3c16_7870V3.3	6.03262	3.26079	2.01809
Pp3c16_20060V3.1	0	0	0
Pp3c16_23190V3.2	4.62728	7.61384	1.8881
Pp3c16_1396V3.1	0	0	0
Pp3c16_11030V3.1	4.58225	4.19195	5.05792
Pp3c16_2430V3.1	0.075993	0	0
Pp3c16_23310V3.1	0.154054	0.259232	0.312558
Pp3c16_5470V3.5	0.860886	0	0.493388
Pp3c16_3160V3.2	0.656933	0	1.24659
Pp3c16_5470V3.1	1.50661	1.8766	1.87256
Pp3c16_20630V3.1	0	0	0
Pp3c16_7490V3.1	2.08537	1.50627	1.8118
Pp3c16_220V3.1	16.6519	14.0458	11.2858
Pp3c16_750V3.1	0	0	0
Pp3c16_20320V3.6	3.22088	3.09294	5.08285
Pp3c16_2260V3.1	0.632898	0.62767	0.433465
Pp3c16_2470V3.1	0.438826	0	0.447676
Pp3c16_10710V3.1	0	0	0
Pp3c16_17800V3.3	6.01229	4.84669	3.80585
Pp3c16_19120V3.1	39.0537	41.7561	40.0738
Pp3c16_10821V3.1	1.10724	3.20093	4.80868
Pp3c16_25280V3.1	0	0	0
Pp3c16_17660V3.1	52.8174	47.6949	49.5616
Pp3c16_6088V3.2	0	0	0
Pp3c16_6650V3.1	0	0.374433	0
Pp3c16_2440V3.1	0	0	0
Pp3c16_22330V3.1	107.517	93.6682	85.284
Pp3c16_22650V3.1	12.6872	12.2773	11.2777
Pp3c16_22650V3.2	0.203956	1.83628	0.092584
Pp3c16_20090V3.1	6.42551	7.28142	15.9734
Pp3c16_8430V3.1	0	0	0
Pp3c16_7780V3.3	0.346078	0	2.45374
Pp3c16_14320V3.1	0.213765	0.316417	0
Pp3c16_23320V3.1	4.46795	4.07808	2.6016
Pp3c16_8390V3.2	0	2.76762	0
Pp3c16_2710V3.1	0.426455	0.054535	0.096752
Pp3c16_9320V3.1	0.010542	0.028284	0.118708
Pp3c16_7431V3.1	0	0	0
Pp3c16_25360V3.1	0.606133	0.781318	1.048
Pp3c16_21940V3.15	4.52407	4.43384	5.99289
Pp3c16_10250V3.4	0	0	0.856332
Pp3c16_10250V3.1	1.88834	1.46837	0.789739
Pp3s405_20V3.1	0	0	0
Pp3c18_5320V3.1	2.06811	2.11272	1.69177
Pp3c18_1570V3.1	6.45781	4.96284	3.83806
Pp3c18_19500V3.1	4.64983	3.7697	3.9267
Pp3c18_19500V3.3	1.91366	1.57079	1.19009
Pp3c18_2230V3.4	0	0	8.75008
Pp3c18_2230V3.1	33.8671	34.967	37.2128
Pp3c18_1620V3.3	0	4.84175	1.1371
Pp3c18_1620V3.1	2.95899	0	0
Pp3c18_20150V3.1	3.89835	2.87718	3.74452
Pp3c18_4570V3.1	0	0	0
Pp3c18_11020V3.1	3.55489	2.52029	2.30995
Pp3c18_4120V3.1	1.8022	0.979653	1.13969
Pp3c18_10780V3.1	36.6052	19.433	39.0617
Pp3c18_14380V3.1	0	0	0
Pp3c18_14380V3.2	2.30625	1.57839	2.02697
Pp3c18_5520V3.3	14.0354	7.35355	40.7443
Pp3c18_5520V3.1	84.1341	94.1846	29.397
Pp3c18_15030V3.2	0	0	0
Pp3c18_10110V3.1	0	0	0
Pp3c18_6090V3.5	0	0	3.38953
Pp3c18_6090V3.7	0	0	0
Pp3c18_1376V3.6	1.85309	0.898185	2.35975
Pp3c18_1376V3.5	1.44214	0	0
Pp3c18_1376V3.7	0	0	0
Pp3c18_1376V3.2	0.362517	1.65215	0
Pp3c18_5480V3.3	0	0	0
Pp3c18_3170V3.2	0	0	0
Pp3c18_3170V3.3	0.053491	0.056937	0.108788
Pp3c18_21980V3.1	280.315	246.556	209.687
Pp3c18_3720V3.1	8.21142	7.75465	6.97346
Pp3c18_20500V3.1	0.952909	0.752406	0.463502
Pp3c18_19780V3.11	0	1.05665	0
Pp3c18_19780V3.1	32.3184	31.0656	48.91
Pp3c18_6410V3.1	5.62038	5.47466	3.21254
Pp3c18_10760V3.1	120.623	80.7229	71.0143
Pp3c18_4650V3.3	0	0	0
Pp3c18_1730V3.2	0	0.154859	0.11652
Pp3c18_19700V3.1	0	0	0.31615
Pp3c18_10940V3.1	0	0.365341	0
Pp3c18_16840V3.3	0	0	0
Pp3c18_14950V3.1	5.57468	5.49977	6.56221
Pp3c18_21380V3.2	0	0	0.171212
Pp3c18_21840V3.1	45.9804	45.571	43.6448
Pp3c18_7680V3.1	0.557315	0.64284	0.699376
Pp3c18_2960V3.1	10.1304	16.1374	14.2533
Pp3c18_2960V3.4	8.10678	4.36255	2.85527
Pp3c18_2960V3.2	1.46163	2.71809	0.896801
Pp3c18_20310V3.2	2.64843	2.16816	3.23465
Pp3c18_4660V3.1	0	0.321549	0
Pp3c18_15210V3.2	0	0	0
Pp3c18_11751V3.1	0	0	0
Pp3c18_4830V3.1	3.79818	3.17338	3.73059
Pp3c18_22480V3.1	0	0.983783	2.05497
Pp3c18_1290V3.1	11.4066	11.0163	8.59444
Pp3c18_7410V3.1	0	0	0.145061
Pp3c18_7410V3.2	8.54016	6.57759	9.57204
Pp3c16_6520V3.2	0	0	0
Pp3c18_8710V3.1	7.87104	7.35534	9.06167
Pp3c18_10490V3.2	0	4.26879	12.3163
Pp3c18_30V3.1	0	0	0
Pp3c18_14120V3.1	2.39972	1.26837	0.687253
Pp3c18_9180V3.2	0.596294	0.315396	0.080595
Pp3c18_12630V3.1	1.64628	1.73028	2.3625
Pp3c18_16040V3.5	0	0	0
Pp3c18_16040V3.1	11.8942	16.7251	0
Pp3c18_12540V3.2	0	0.779943	0.74835
Pp3c18_12540V3.1	1.50552	0.667119	0.582231
Pp3c18_1400V3.1	5.01557	4.56	4.51439
Pp3c18_11341V3.1	0.174768	0	0
Pp3c18_18400V3.1	457.418	424.927	380.012
Pp3c18_11570V3.2	2.99687	1.73862	1.01116
Pp3c18_11570V3.1	2.23548	1.99843	1.06663
Pp3c18_20710V3.2	0.165524	0	0
Pp3c18_9820V3.1	19.88	21.4053	19.8744
Pp3c18_17910V3.1	131.329	131.363	92.3497
Pp3c18_21550V3.1	5.92991	7.13637	5.36762
Pp3c18_6360V3.1	18.1025	15.2062	14.7404
Pp3c18_6100V3.1	3.05091	2.29732	1.13236
Pp3c18_20670V3.1	0	0	0
Pp3c18_21730V3.1	1.10051	0.683271	0.950957
Pp3c18_18119V3.1	0.083337	0.382088	0
Pp3c18_607V3.1	0	0	0
Pp3c18_21470V3.1	0	0	0
Pp3c18_12139V3.1	0	0.158932	0
Pp3c18_4620V3.5	0.457598	0	0.315049
Pp3c18_4620V3.2	0	0	0
Pp3c18_4620V3.1	0.466887	0.55829	0.278031
Pp3c18_3230V3.1	14.9846	11.1261	11.5747
Pp3c18_10950V3.2	0	0	0
Pp3c18_19140V3.1	24.7613	25.9713	22.0311
Pp3c18_11140V3.4	1.03288	0.712774	1.31251
Pp3c18_4290V3.6	0	0	0
Pp3c18_4290V3.8	0	0	0.183605
Pp3c18_4290V3.2	0	0	0
Pp3c18_4290V3.1	0	0.188832	0.733765
Pp3c18_4290V3.5	4.88744	4.70057	3.31268
Pp3c18_16500V3.1	0	0	0
Pp3c18_4460V3.1	23.1895	22.6088	20.5856
Pp3c18_21260V3.1	0	0	0
Pp3c18_17810V3.4	0.211551	0.576503	1.04158
Pp3c18_12510V3.1	2.83851	2.39236	3.05317
Pp3c18_20850V3.4	0	0	0
Pp3c18_14470V3.2	0	0	35.8068
Pp3c18_17510V3.1	5.5766	3.33287	2.76504
Pp3c18_18040V3.1	0	0	0
Pp3c18_21570V3.1	0.105928	0	0
Pp3c18_4890V3.1	25.0874	26.3448	21.6537
Pp3c18_10640V3.3	1.49039	0.758935	1.28025
Pp3c16_8090V3.5	0.681433	3.43433	0.820598
Pp3c18_10640V3.1	2.36145	1.96253	1.05701
Pp3c18_8720V3.1	2.43287	1.40041	0
Pp3c16_15118V3.8	0	0	0
Pp3c18_8720V3.2	0.081345	0.213339	0.086734
Pp3c18_19690V3.1	0.075639	0	0.06735
Pp3c18_19530V3.1	8.76583	4.7785	8.01038
Pp3c18_5350V3.9	0	0	0
Pp3c18_5350V3.1	0	4.08461	0
Pp3c18_5350V3.7	5.44867	6.48865	0
Pp3c18_5350V3.3	5.0408	0	0
Pp3c18_5350V3.12	0.403877	0.215093	11.411
Pp3c18_5350V3.5	0	0	0
Pp3c16_22750V3.1	12.9929	12.4223	17.1246
Pp3c18_5350V3.11	0	0	0
Pp3c18_2390V3.2	0	0	0
Pp3c18_2390V3.1	0.193712	0.06628	0.26277
Pp3c18_12950V3.1	0	0	0
Pp3c18_12950V3.2	4.03181	3.17646	2.00546
Pp3c16_920V3.4	0	0.109248	0
Pp3c18_21960V3.6	2.99553	0.673241	0
Pp3c18_3890V3.8	4.6138	4.99032	9.76265
Pp3c18_3890V3.5	0	0	0
Pp3c18_3890V3.6	1.92586	3.70065	0
Pp3c18_3890V3.3	0	0	0.445063
Pp3c18_18060V3.5	0	0	0
Pp3c18_18060V3.6	0	0	1.79349
Pp3c18_18060V3.1	0	0	0
Pp3c18_18060V3.3	0.52491	1.24758	0
Pp3c18_18060V3.4	0	0	0
Pp3c18_10320V3.2	0	0	0
Pp3c18_12470V3.1	1.85877	1.89608	1.74704
Pp3c18_21007V3.1	0.239945	0	0
Pp3c18_12290V3.1	0.478321	0.440709	0.547178
Pp3c16_22280V3.1	14.7026	15.4395	16.7938
Pp3c18_14740V3.3	0	0	0
Pp3c18_14740V3.1	0.932357	0.731699	1.00585
Pp3c18_6880V3.1	0	0	3.13328
Pp3c18_6880V3.7	12.8919	7.81308	6.74862
Pp3c18_13660V3.4	0	0	0
Pp3c18_13660V3.2	0	0	0
Pp3c18_13660V3.3	3.9216	5.0201	3.00276
Pp3c18_8600V3.1	7.60595	6.10928	5.59294
Pp3c18_13900V3.12	0	0	0
Pp3c18_13900V3.1	6.70298	7.43489	5.3835
Pp3c18_6590V3.2	0	0	0
Pp3c18_6640V3.2	0	0	0
Pp3c18_6640V3.3	3.44046	3.11351	7.77154
Pp3c18_16090V3.3	0	1.13597	0
Pp3c18_16090V3.1	1.35033	0.662799	1.10851
Pp3c18_2430V3.2	0.153357	0	0
Pp3c18_9600V3.7	0	0	0
Pp3c18_21540V3.1	0	0	0
Pp3c18_10190V3.1	5.04767	2.94642	4.48568
Pp3c18_20920V3.4	0	0	0
Pp3c18_20920V3.1	0	0	0
Pp3c18_20920V3.5	4.40716	2.13036	3.15175
Pp3c18_15850V3.1	0.172916	0.131001	0
Pp3c18_17079V3.1	0	0.069376	0
Pp3c18_8870V3.1	3.18407	2.97108	4.54609
Pp3c16_8090V3.1	10.9247	7.43001	12.1306
Pp3c18_5280V3.1	1.10674	0.927057	1.39694
Pp3c18_16598V3.1	0	0	0
Pp3c18_20580V3.1	60.1489	62.1218	49.8396
Pp3c18_1370V3.1	0	0.131931	0.256917
Pp3c18_21068V3.7	0	0	0
Pp3c18_20250V3.1	0.085188	0.095073	0.09072
Pp3c18_20250V3.2	0	0	0
Pp3c18_16050V3.1	0.589703	0.421496	0.385267
Pp3c18_19760V3.3	0	0	0
Pp3c18_19760V3.1	0	0	0
Pp3c18_10710V3.4	0	0	0
Pp3c18_3000V3.1	6.90635	4.63818	6.79794
Pp3c18_5220V3.1	5.65892	4.80359	6.5724
Pp3c18_9840V3.1	74.5782	67.015	47.9668
Pp3c18_19728V3.1	0	0.095354	0
Pp3c18_6420V3.1	10.3795	10.1777	6.92572
Pp3c18_19450V3.1	0	0	0
Pp3c16_6980V3.1	24.9343	45.962	37.459
Pp3c18_22290V3.1	2.41879	3.27266	3.66105
Pp3c18_7860V3.1	91.6045	99.8704	84.0487
Pp3c18_17550V3.1	30.3701	26.2122	60.8166
Pp3c18_9880V3.1	0.237076	0.748866	0
Pp3c18_21610V3.1	11.909	9.45409	11.3622
Pp3c18_10570V3.10	0.071298	0	0
Pp3c18_10570V3.1	8.78681	4.62684	9.01662
Pp3c18_5710V3.1	0.220062	0.334074	0.199888
Pp3c18_8365V3.1	0	0	0
Pp3c18_11860V3.1	62.8718	73.7494	76.9695
Pp3c18_18010V3.2	0	0	0
Pp3c16_5110V3.2	0	0	0
Pp3c18_9850V3.1	0	0	0
Pp3c18_14890V3.1	19.3471	27.3297	44.0595
Pp3c18_4140V3.1	0.300029	0.121393	0.028579
Pp3c18_16660V3.11	0	0	0
Pp3c18_18670V3.1	170.498	169.703	236.838
Pp3c18_21250V3.1	0	4.19972	6.89681
Pp3c18_17950V3.1	7.78232	7.90728	6.94796
Pp3c18_8260V3.1	9.01114	13.5899	13.4365
Pp3c18_8260V3.2	10.6944	9.47518	7.37435
Pp3c18_13010V3.6	0.607578	0	0
Pp3c18_22350V3.1	0.748288	0.401243	3.84616
Pp3c18_6750V3.1	13.7852	10.2993	9.4512
Pp3c18_17790V3.1	471.984	704.882	401.148
Pp3c18_16140V3.7	8.32748	4.16964	0
Pp3c18_16140V3.3	0	0	0.993447
Pp3c18_16140V3.5	4.99127	2.80356	0
Pp3c18_16140V3.1	0	0	0
Pp3c18_11070V3.6	0.84086	0	0.965734
Pp3c18_11070V3.7	0	0	0
Pp3c18_7850V3.1	563.305	533.312	540.114
Pp3c18_16630V3.1	29.1868	23.6953	25.94
Pp3c18_15830V3.1	0	0	0
Pp3c18_2510V3.1	0.820585	0.344979	1.03228
Pp3c18_3160V3.1	0	0	0
Pp3c18_5093V3.1	5.91148	7.03324	4.95758
Pp3c18_6570V3.1	0	0	0
Pp3c18_17900V3.1	18.2173	16.0166	19.5391
Pp3c18_18430V3.1	12.2576	7.74609	9.00023
Pp3c18_13380V3.2	0.961275	0.433726	2.11136
